Compressive displacement,Primary force measurement,Time measurement
(mm),(kN),(s)
"0.80968","12.46735","16.22000"
"0.81048","12.48516","16.24000"
"0.81146","12.50036","16.26000"
"0.81246","12.51785","16.28000"
"0.81350","12.53754","16.30000"
"0.81439","12.55797","16.32000"
"0.81524","12.57619","16.34000"
"0.81634","12.59324","16.36000"
"0.81759","12.61401","16.38000"
"0.81884","12.63913","16.40000"
"0.81975","12.66439","16.42000"
"0.82054","12.68428","16.44000"
"0.82149","12.70007","16.46000"
"0.82247","12.71717","16.48000"
"0.82349","12.73639","16.50000"
"0.82441","12.75637","16.52000"
"0.82523","12.77487","16.54000"
"0.82628","12.79165","16.56000"
"0.82754","12.81150","16.58000"
"0.82882","12.83634","16.60000"
"0.82979","12.86292","16.62000"
"0.83052","12.88382","16.64000"
"0.83142","12.89909","16.66000"
"0.83243","12.91514","16.68000"
"0.83348","12.93391","16.70000"
"0.83448","12.95460","16.72000"
"0.83530","12.97422","16.74000"
"0.83629","12.99145","16.76000"
"0.83752","13.01016","16.78000"
"0.83881","13.03381","16.80000"
"0.83986","13.06023","16.82000"
"0.84059","13.08265","16.84000"
"0.84145","13.09839","16.86000"
"0.84247","13.11378","16.88000"
"0.84350","13.13229","16.90000"
"0.84453","13.15249","16.92000"
"0.84536","13.17212","16.94000"
"0.84627","13.18898","16.96000"
"0.84745","13.20638","16.98000"
"0.84870","13.22839","17.00000"
"0.84982","13.25408","17.02000"
"0.85060","13.27762","17.04000"
"0.85141","13.29467","17.06000"
"0.85243","13.30959","17.08000"
"0.85348","13.32751","17.10000"
"0.85455","13.34810","17.12000"
"0.85543","13.36921","17.14000"
"0.85629","13.38738","17.16000"
"0.85741","13.40470","17.18000"
"0.85866","13.42589","17.20000"
"0.85985","13.45118","17.22000"
"0.86069","13.47578","17.24000"
"0.86144","13.49430","17.26000"
"0.86242","13.50885","17.28000"
"0.86346","13.52563","17.30000"
"0.86452","13.54570","17.32000"
"0.86543","13.56695","17.34000"
"0.86626","13.58601","17.36000"
"0.86732","13.60273","17.38000"
"0.86856","13.62246","17.40000"
"0.86981","13.64743","17.42000"
"0.87076","13.67336","17.44000"
"0.87152","13.69391","17.46000"
"0.87246","13.70941","17.48000"
"0.87349","13.72595","17.50000"
"0.87454","13.74545","17.52000"
"0.87547","13.76638","17.54000"
"0.87627","13.78537","17.56000"
"0.87727","13.80206","17.58000"
"0.87850","13.82116","17.60000"
"0.87980","13.84504","17.62000"
"0.88085","13.87165","17.64000"
"0.88161","13.89437","17.66000"
"0.88249","13.91028","17.68000"
"0.88349","13.92598","17.70000"
"0.88452","13.94417","17.72000"
"0.88550","13.96455","17.74000"
"0.88631","13.98417","17.76000"
"0.88725","14.00112","17.78000"
"0.88845","14.01896","17.80000"
"0.88974","14.04169","17.82000"
"0.89086","14.06795","17.84000"
"0.89162","14.09120","17.86000"
"0.89244","14.10786","17.88000"
"0.89344","14.12306","17.90000"
"0.89447","14.14099","17.92000"
"0.89551","14.16152","17.94000"
"0.89636","14.18188","17.96000"
"0.89724","14.19900","17.98000"
"0.89840","14.21610","18.00000"
"0.89969","14.23799","18.02000"
"0.90089","14.26429","18.04000"
"0.90169","14.28918","18.06000"
"0.90245","14.30705","18.08000"
"0.90342","14.32177","18.10000"
"0.90443","14.33877","18.12000"
"0.90549","14.35858","18.14000"
"0.90640","14.37962","18.16000"
"0.90725","14.39808","18.18000"
"0.90836","14.41549","18.20000"
"0.90961","14.43650","18.22000"
"0.91085","14.46228","18.24000"
"0.91172","14.48803","18.26000"
"0.91247","14.50734","18.28000"
"0.91343","14.52223","18.30000"
"0.91444","14.53885","18.32000"
"0.91549","14.55836","18.34000"
"0.91642","14.57955","18.36000"
"0.91726","14.59890","18.38000"
"0.91832","14.61632","18.40000"
"0.91957","14.63652","18.42000"
"0.92082","14.66128","18.44000"
"0.92177","14.68732","18.46000"
"0.92251","14.70775","18.48000"
"0.92343","14.72303","18.50000"
"0.92448","14.73947","18.52000"
"0.92554","14.75912","18.54000"
"0.92650","14.78033","18.56000"
"0.92733","14.79994","18.58000"
"0.92834","14.81719","18.60000"
"0.92955","14.83655","18.62000"
"0.93080","14.86012","18.64000"
"0.93181","14.88557","18.66000"
"0.93256","14.90689","18.68000"
"0.93345","14.92283","18.70000"
"0.93447","14.93909","18.72000"
"0.93551","14.95742","18.74000"
"0.93650","14.97773","18.76000"
"0.93734","14.99738","18.78000"
"0.93828","15.01464","18.80000"
"0.93945","15.03275","18.82000"
"0.94069","15.05534","18.84000"
"0.94180","15.08071","18.86000"
"0.94259","15.10371","18.88000"
"0.94344","15.12102","18.90000"
"0.94446","15.13716","18.92000"
"0.94551","15.15585","18.94000"
"0.94655","15.17620","18.96000"
"0.94738","15.19618","18.98000"
"0.94824","15.21357","19.00000"
"0.94936","15.23058","19.02000"
"0.95063","15.25202","19.04000"
"0.95185","15.27765","19.06000"
"0.95269","15.30252","19.08000"
"0.95350","15.32118","19.10000"
"0.95447","15.33727","19.12000"
"0.95545","15.35467","19.14000"
"0.95648","15.37353","19.16000"
"0.95736","15.39356","19.18000"
"0.95820","15.41164","19.20000"
"0.95930","15.42850","19.22000"
"0.96058","15.44964","19.24000"
"0.96185","15.47580","19.26000"
"0.96274","15.50204","19.28000"
"0.96353","15.52207","19.30000"
"0.96449","15.53768","19.32000"
"0.96547","15.55465","19.34000"
"0.96650","15.57359","19.36000"
"0.96742","15.59375","19.38000"
"0.96824","15.61194","19.40000"
"0.96932","15.62885","19.42000"
"0.97060","15.64941","19.44000"
"0.97188","15.67470","19.46000"
"0.97281","15.70096","19.48000"
"0.97355","15.72146","19.50000"
"0.97448","15.73682","19.52000"
"0.97547","15.75308","19.54000"
"0.97651","15.77190","19.56000"
"0.97748","15.79218","19.58000"
"0.97829","15.81112","19.60000"
"0.97929","15.82731","19.62000"
"0.98053","15.84633","19.64000"
"0.98182","15.87067","19.66000"
"0.98282","15.89698","19.68000"
"0.98355","15.91823","19.70000"
"0.98442","15.93358","19.72000"
"0.98543","15.94913","19.74000"
"0.98648","15.96789","19.76000"
"0.98749","15.98894","19.78000"
"0.98831","16.00869","19.80000"
"0.98925","16.02530","19.82000"
"0.99045","16.04337","19.84000"
"0.99174","16.06657","19.86000"
"0.99283","16.09314","19.88000"
"0.99357","16.11577","19.90000"
"0.99439","16.13173","19.92000"
"0.99539","16.14664","19.94000"
"0.99642","16.16491","19.96000"
"0.99749","16.18556","19.98000"
"0.99837","16.20629","20.00000"
"0.99929","16.22451","20.02000"
"1.00045","16.24311","20.04000"
"1.00170","16.26566","20.06000"
"1.00285","16.29116","20.08000"
"1.00364","16.31471","20.10000"
"1.00444","16.33176","20.12000"
"1.00543","16.34653","20.14000"
"1.00645","16.36411","20.16000"
"1.00751","16.38430","20.18000"
"1.00839","16.40517","20.20000"
"1.00927","16.42327","20.22000"
"1.01040","16.44041","20.24000"
"1.01166","16.46179","20.26000"
"1.01288","16.48747","20.28000"
"1.01372","16.51230","20.30000"
"1.01448","16.53044","20.32000"
"1.01544","16.54503","20.34000"
"1.01646","16.56179","20.36000"
"1.01752","16.58131","20.38000"
"1.01843","16.60202","20.40000"
"1.01926","16.62001","20.42000"
"1.02033","16.63642","20.44000"
"1.02159","16.65675","20.46000"
"1.02285","16.68195","20.48000"
"1.02380","16.70749","20.50000"
"1.02455","16.72725","20.52000"
"1.02546","16.74204","20.54000"
"1.02644","16.75743","20.56000"
"1.02748","16.77553","20.58000"
"1.02845","16.79619","20.60000"
"1.02928","16.81537","20.62000"
"1.03030","16.83184","20.64000"
"1.03152","16.85102","20.66000"
"1.03278","16.87467","20.68000"
"1.03381","16.90021","20.70000"
"1.03455","16.92164","20.72000"
"1.03543","16.93709","20.74000"
"1.03643","16.95266","20.76000"
"1.03746","16.97093","20.78000"
"1.03848","16.99118","20.80000"
"1.03933","17.01089","20.82000"
"1.04031","17.02805","20.84000"
"1.04151","17.04671","20.86000"
"1.04277","17.06982","20.88000"
"1.04386","17.09567","20.90000"
"1.04459","17.11812","20.92000"
"1.04540","17.13361","20.94000"
"1.04640","17.14819","20.96000"
"1.04742","17.16563","20.98000"
"1.04847","17.18554","21.00000"
"1.04933","17.20595","21.02000"
"1.05028","17.22364","21.04000"
"1.05147","17.24157","21.06000"
"1.05270","17.26376","21.08000"
"1.05385","17.28928","21.10000"
"1.05464","17.31267","21.12000"
"1.05543","17.32953","21.14000"
"1.05644","17.34396","21.16000"
"1.05748","17.36103","21.18000"
"1.05855","17.38090","21.20000"
"1.05943","17.40176","21.22000"
"1.06033","17.41989","21.24000"
"1.06148","17.43730","21.26000"
"1.06270","17.45855","21.28000"
"1.06388","17.48279","21.30000"
"1.06472","17.50638","21.32000"
"1.06547","17.52388","21.34000"
"1.06643","17.53771","21.36000"
"1.06745","17.55375","21.38000"
"1.06851","17.57255","21.40000"
"1.06945","17.59297","21.42000"
"1.07030","17.61156","21.44000"
"1.07140","17.62855","21.46000"
"1.07260","17.64850","21.48000"
"1.07381","17.67200","21.50000"
"1.07474","17.69603","21.52000"
"1.07546","17.71492","21.54000"
"1.07638","17.72883","21.56000"
"1.07742","17.74429","21.58000"
"1.07850","17.76327","21.60000"
"1.07949","17.78421","21.62000"
"1.08033","17.80391","21.64000"
"1.08135","17.82145","21.66000"
"1.08255","17.84096","21.68000"
"1.08377","17.86389","21.70000"
"1.08479","17.88819","21.72000"
"1.08553","17.90868","21.74000"
"1.08642","17.92380","21.76000"
"1.08744","17.93913","21.78000"
"1.08846","17.95763","21.80000"
"1.08948","17.97766","21.82000"
"1.09035","17.99737","21.84000"
"1.09131","18.01454","21.86000"
"1.09249","18.03296","21.88000"
"1.09371","18.05518","21.90000"
"1.09482","18.07965","21.92000"
"1.09561","18.10174","21.94000"
"1.09647","18.11828","21.96000"
"1.09748","18.13381","21.98000"
"1.09848","18.15132","22.00000"
"1.09951","18.17027","22.02000"
"1.10039","18.18957","22.04000"
"1.10131","18.20686","22.06000"
"1.10247","18.22461","22.08000"
"1.10370","18.24641","22.10000"
"1.10486","18.27069","22.12000"
"1.10567","18.29340","22.14000"
"1.10646","18.31009","22.16000"
"1.10744","18.32452","22.18000"
"1.10844","18.34132","22.20000"
"1.10949","18.36004","22.22000"
"1.11041","18.37960","22.24000"
"1.11130","18.39718","22.26000"
"1.11243","18.41396","22.28000"
"1.11365","18.43477","22.30000"
"1.11484","18.45886","22.32000"
"1.11571","18.48252","22.34000"
"1.11646","18.50047","22.36000"
"1.11744","18.51442","22.38000"
"1.11846","18.53046","22.40000"
"1.11950","18.54907","22.42000"
"1.12044","18.56907","22.44000"
"1.12129","18.58712","22.46000"
"1.12233","18.60338","22.48000"
"1.12355","18.62256","22.50000"
"1.12477","18.64606","22.52000"
"1.12573","18.67021","22.54000"
"1.12648","18.68946","22.56000"
"1.12742","18.70413","22.58000"
"1.12848","18.72028","22.60000"
"1.12953","18.73951","22.62000"
"1.13050","18.76004","22.64000"
"1.13131","18.77875","22.66000"
"1.13229","18.79468","22.68000"
"1.13349","18.81248","22.70000"
"1.13471","18.83484","22.72000"
"1.13576","18.85930","22.74000"
"1.13654","18.88053","22.76000"
"1.13744","18.89636","22.78000"
"1.13850","18.91209","22.80000"
"1.13954","18.93051","22.82000"
"1.14055","18.95059","22.84000"
"1.14136","18.96968","22.86000"
"1.14228","18.98586","22.88000"
"1.14347","19.00274","22.90000"
"1.14471","19.02435","22.92000"
"1.14581","19.04899","22.94000"
"1.14659","19.07084","22.96000"
"1.14745","19.08639","22.98000"
"1.14848","19.10109","23.00000"
"1.14952","19.11906","23.02000"
"1.15055","19.13877","23.04000"
"1.15141","19.15812","23.06000"
"1.15229","19.17468","23.08000"
"1.15343","19.19088","23.10000"
"1.15466","19.21098","23.12000"
"1.15580","19.23456","23.14000"
"1.15663","19.25716","23.16000"
"1.15746","19.27402","23.18000"
"1.15848","19.28883","23.20000"
"1.15950","19.30586","23.22000"
"1.16053","19.32454","23.24000"
"1.16141","19.34369","23.26000"
"1.16224","19.36029","23.28000"
"1.16331","19.37565","23.30000"
"1.16455","19.39490","23.32000"
"1.16578","19.41852","23.34000"
"1.16670","19.44249","23.36000"
"1.16750","19.46123","23.38000"
"1.16849","19.47655","23.40000"
"1.16951","19.49328","23.42000"
"1.17054","19.51186","23.44000"
"1.17145","19.53117","23.46000"
"1.17225","19.54795","23.48000"
"1.17328","19.56299","23.50000"
"1.17452","19.58166","23.52000"
"1.17579","19.60519","23.54000"
"1.17676","19.63033","23.56000"
"1.17752","19.65055","23.58000"
"1.17846","19.66517","23.60000"
"1.17948","19.68099","23.62000"
"1.18051","19.69917","23.64000"
"1.18148","19.71840","23.66000"
"1.18229","19.73599","23.68000"
"1.18329","19.75116","23.70000"
"1.18451","19.76924","23.72000"
"1.18578","19.79218","23.74000"
"1.18680","19.81689","23.76000"
"1.18755","19.83695","23.78000"
"1.18843","19.85117","23.80000"
"1.18945","19.86549","23.82000"
"1.19049","19.88310","23.84000"
"1.19150","19.90278","23.86000"
"1.19233","19.92121","23.88000"
"1.19327","19.93675","23.90000"
"1.19446","19.95343","23.92000"
"1.19574","19.97509","23.94000"
"1.19686","19.99983","23.96000"
"1.19763","20.02176","23.98000"
"1.19846","20.03725","24.00000"
"1.19946","20.05118","24.02000"
"1.20049","20.06755","24.04000"
"1.20153","20.08617","24.06000"
"1.20238","20.10506","24.08000"
"1.20329","20.12110","24.10000"
"1.20447","20.13742","24.12000"
"1.20572","20.15849","24.14000"
"1.20686","20.18280","24.16000"
"1.20763","20.20484","24.18000"
"1.20842","20.22008","24.20000"
"1.20942","20.23272","24.22000"
"1.21044","20.24843","24.24000"
"1.21150","20.26677","24.26000"
"1.21239","20.28613","24.28000"
"1.21326","20.30313","24.30000"
"1.21439","20.31954","24.32000"
"1.21563","20.33940","24.34000"
"1.21682","20.36268","24.36000"
"1.21769","20.38530","24.38000"
"1.21846","20.40223","24.40000"
"1.21944","20.41587","24.42000"
"1.22047","20.43160","24.44000"
"1.22154","20.44977","24.46000"
"1.22245","20.46930","24.48000"
"1.22327","20.48604","24.50000"
"1.22432","20.50128","24.52000"
"1.22557","20.51980","24.54000"
"1.22682","20.54268","24.56000"
"1.22776","20.56651","24.58000"
"1.22852","20.58471","24.60000"
"1.22947","20.59824","24.62000"
"1.23050","20.61335","24.64000"
"1.23155","20.63106","24.66000"
"1.23250","20.65031","24.68000"
"1.23331","20.66736","24.70000"
"1.23431","20.68169","24.72000"
"1.23554","20.69902","24.74000"
"1.23682","20.72145","24.76000"
"1.23784","20.74541","24.78000"
"1.23858","20.76463","24.80000"
"1.23947","20.77818","24.82000"
"1.24048","20.79185","24.84000"
"1.24150","20.80839","24.86000"
"1.24250","20.82689","24.88000"
"1.24331","20.84454","24.90000"
"1.24423","20.85881","24.92000"
"1.24543","20.87413","24.94000"
"1.24670","20.89433","24.96000"
"1.24783","20.91825","24.98000"
"1.24862","20.93970","25.00000"
"1.24948","20.95512","25.02000"
"1.25048","20.96886","25.04000"
"1.25149","20.98473","25.06000"
"1.25252","21.00247","25.08000"
"1.25336","21.02021","25.10000"
"1.25424","21.03530","25.12000"
"1.25541","21.05047","25.14000"
"1.25670","21.07059","25.16000"
"1.25789","21.09445","25.18000"
"1.25869","21.11710","25.20000"
"1.25946","21.13268","25.22000"
"1.26044","21.14529","25.24000"
"1.26143","21.15999","25.26000"
"1.26247","21.17705","25.28000"
"1.26336","21.19519","25.30000"
"1.26422","21.21135","25.32000"
"1.26535","21.22643","25.34000"
"1.26663","21.24571","25.36000"
"1.26788","21.26919","25.38000"
"1.26877","21.29254","25.40000"
"1.26952","21.30938","25.42000"
"1.27047","21.32218","25.44000"
"1.27147","21.33683","25.46000"
"1.27251","21.35353","25.48000"
"1.27343","21.37131","25.50000"
"1.27426","21.38740","25.52000"
"1.27532","21.40194","25.54000"
"1.27656","21.41954","25.56000"
"1.27781","21.44160","25.58000"
"1.27876","21.46487","25.60000"
"1.27949","21.48258","25.62000"
"1.28040","21.49501","25.64000"
"1.28142","21.50819","25.66000"
"1.28248","21.52456","25.68000"
"1.28349","21.54295","25.70000"
"1.28432","21.56038","25.72000"
"1.28531","21.57504","25.74000"
"1.28653","21.59169","25.76000"
"1.28780","21.61278","25.78000"
"1.28886","21.63604","25.80000"
"1.28960","21.65541","25.82000"
"1.29044","21.66849","25.84000"
"1.29145","21.68084","25.86000"
"1.29248","21.69654","25.88000"
"1.29352","21.71433","25.90000"
"1.29436","21.73206","25.92000"
"1.29529","21.74696","25.94000"
"1.29648","21.76250","25.96000"
"1.29775","21.78238","25.98000"
"1.29888","21.80539","26.00000"
"1.29965","21.82575","26.02000"
"1.30045","21.83988","26.04000"
"1.30144","21.85201","26.06000"
"1.30246","21.86704","26.08000"
"1.30351","21.88417","26.10000"
"1.30437","21.90190","26.12000"
"1.30524","21.91645","26.14000"
"1.30637","21.93066","26.16000"
"1.30763","21.94944","26.18000"
"1.30885","21.97252","26.20000"
"1.30971","21.99504","26.22000"
"1.31046","22.01102","26.24000"
"1.31142","22.02275","26.26000"
"1.31242","22.03657","26.28000"
"1.31347","22.05295","26.30000"
"1.31440","22.07090","26.32000"
"1.31526","22.08685","26.34000"
"1.31634","22.10128","26.36000"
"1.31759","22.11903","26.38000"
"1.31884","22.14102","26.40000"
"1.31978","22.16388","26.42000"
"1.32052","22.18098","26.44000"
"1.32143","22.19279","26.46000"
"1.32245","22.20586","26.48000"
"1.32350","22.22182","26.50000"
"1.32447","22.23936","26.52000"
"1.32530","22.25580","26.54000"
"1.32633","22.26987","26.56000"
"1.32758","22.28647","26.58000"
"1.32886","22.30796","26.60000"
"1.32986","22.33081","26.62000"
"1.33056","22.34859","26.64000"
"1.33141","22.35977","26.66000"
"1.33242","22.37156","26.68000"
"1.33347","22.38688","26.70000"
"1.33450","22.40440","26.72000"
"1.33533","22.42097","26.74000"
"1.33629","22.43463","26.76000"
"1.33749","22.44983","26.78000"
"1.33875","22.46974","26.80000"
"1.33985","22.49224","26.82000"
"1.34060","22.51159","26.84000"
"1.34143","22.52429","26.86000"
"1.34244","22.53588","26.88000"
"1.34348","22.55049","26.90000"
"1.34452","22.56768","26.92000"
"1.34538","22.58499","26.94000"
"1.34629","22.59924","26.96000"
"1.34748","22.61394","26.98000"
"1.34874","22.63334","27.00000"
"1.34988","22.65574","27.02000"
"1.35066","22.67559","27.04000"
"1.35144","22.68893","27.06000"
"1.35244","22.69997","27.08000"
"1.35346","22.71375","27.10000"
"1.35451","22.73039","27.12000"
"1.35538","22.74735","27.14000"
"1.35625","22.76175","27.16000"
"1.35739","22.77526","27.18000"
"1.35865","22.79316","27.20000"
"1.35986","22.81521","27.22000"
"1.36070","22.83628","27.24000"
"1.36145","22.85082","27.26000"
"1.36242","22.86160","27.28000"
"1.36344","22.87513","27.30000"
"1.36450","22.89121","27.32000"
"1.36542","22.90838","27.34000"
"1.36628","22.92344","27.36000"
"1.36736","22.93696","27.38000"
"1.36860","22.95350","27.40000"
"1.36983","22.97407","27.42000"
"1.37075","22.99525","27.44000"
"1.37149","23.01087","27.46000"
"1.37245","23.02209","27.48000"
"1.37348","23.03509","27.50000"
"1.37455","23.05076","27.52000"
"1.37552","23.06797","27.54000"
"1.37633","23.08313","27.56000"
"1.37733","23.09567","27.58000"
"1.37853","23.11080","27.60000"
"1.37978","23.12993","27.62000"
"1.38079","23.15103","27.64000"
"1.38153","23.16824","27.66000"
"1.38244","23.17982","27.68000"
"1.38347","23.19206","27.70000"
"1.38451","23.20666","27.72000"
"1.38551","23.22309","27.74000"
"1.38633","23.23866","27.76000"
"1.38730","23.25144","27.78000"
"1.38851","23.26594","27.80000"
"1.38976","23.28549","27.82000"
"1.39082","23.30761","27.84000"
"1.39157","23.32531","27.86000"
"1.39243","23.33677","27.88000"
"1.39346","23.34811","27.90000"
"1.39450","23.36230","27.92000"
"1.39552","23.37870","27.94000"
